activity_id,activity_name,designation,fullName,name,parkCode,states,url
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Montezuma Castle National Monument,Montezuma Castle,moca,AZ,https://www.nps.gov/moca/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Battlefield,Moores Creek National Battlefield,Moores Creek,mocr,NC,https://www.nps.gov/mocr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Preserve,Mojave National Preserve,Mojave,moja,CA,https://www.nps.gov/moja/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Battlefield,Monocacy National Battlefield,Monocacy,mono,MD,https://www.nps.gov/mono/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Mount Rainier National Park,Mount Rainier,mora,WA,https://www.nps.gov/mora/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Morristown National Historical Park,Morristown,morr,NJ,https://www.nps.gov/morr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Memorial,Mount Rushmore National Memorial,Mount Rushmore,moru,SD,https://www.nps.gov/moru/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Muir Woods National Monument,Muir Woods,muwo,CA,https://www.nps.gov/muwo/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Natural Bridges National Monument,Natural Bridges,nabr,UT,https://www.nps.gov/nabr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,,National Mall and Memorial Parks,National Mall and Memorial Parks,nama,DC,https://www.nps.gov/nama/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Natchez National Historical Park,Natchez,natc,MS,https://www.nps.gov/natc/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,Parkway,Natchez Trace Parkway,Natchez Trace,natr,"AL,MS,TN",https://www.nps.gov/natr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Navajo National Monument,Navajo,nava,AZ,https://www.nps.gov/nava/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,New Bedford Whaling National Historical Park,New Bedford Whaling,nebe,MA,https://www.nps.gov/nebe/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Nez Perce National Historical Park,Nez Perce,nepe,"ID,MT,OR,WA",https://www.nps.gov/nepe/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park & Preserve,New River Gorge National Park & Preserve,New River Gorge,neri,WV,https://www.nps.gov/neri/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Scenic River,Niobrara National Scenic River,Niobrara,niob,NE,https://www.nps.gov/niob/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Ninety Six National Historic Site,Ninety Six,nisi,SC,https://www.nps.gov/nisi/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,North Cascades National Park,North Cascades,noca,WA,https://www.nps.gov/noca/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Scenic Trail,North Country National Scenic Trail,North Country,noco,"MI,MN,ND,NY,OH,PA,VT,WI",https://www.nps.gov/noco/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,,National Parks of New York Harbor,National Parks of New York Harbor,npnh,NY,https://www.nps.gov/npnh/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,,National Park of American Samoa,National Park of American Samoa,npsa,AS,https://www.nps.gov/npsa/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Ocmulgee Mounds National Historical Park,Ocmulgee Mounds,ocmu,GA,https://www.nps.gov/ocmu/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Olympic National Park,Olympic,olym,WA,https://www.nps.gov/olym/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument & Preserve,Oregon Caves National Monument & Preserve,Oregon Caves,orca,OR,https://www.nps.gov/orca/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Organ Pipe Cactus National Monument,Organ Pipe Cactus,orpi,AZ,https://www.nps.gov/orpi/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Trail,Overmountain Victory National Historic Trail,Overmountain Victory,ovvi,"NC,SC,TN,VA",https://www.nps.gov/ovvi/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,,Oxon Cove  Park & Oxon Hill Farm,Oxon Cove  Park & Oxon Hill Farm,oxhi,MD,https://www.nps.gov/oxhi/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Palo Alto Battlefield National Historical Park,Palo Alto Battlefield,paal,TX,https://www.nps.gov/paal/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Seashore,Padre Island National Seashore,Padre Island,pais,TX,https://www.nps.gov/pais/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Pecos National Historical Park,Pecos,peco,NM,https://www.nps.gov/peco/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Petrified Forest National Park,Petrified Forest,pefo,AZ,https://www.nps.gov/pefo/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Military Park,Pea Ridge National Military Park,Pea Ridge,peri,AR,https://www.nps.gov/peri/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Battlefield,Petersburg National Battlefield,Petersburg,pete,VA,https://www.nps.gov/pete/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Petroglyph National Monument,Petroglyph,petr,NM,https://www.nps.gov/petr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Pinnacles National Park,Pinnacles,pinn,CA,https://www.nps.gov/pinn/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Pipestone National Monument,Pipestone,pipe,MN,https://www.nps.gov/pipe/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Lakeshore,Pictured Rocks National Lakeshore,Pictured Rocks,piro,MI,https://www.nps.gov/piro/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Pipe Spring National Monument,Pipe Spring,pisp,AZ,https://www.nps.gov/pisp/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Scenic Trail,Potomac Heritage National Scenic Trail,Potomac Heritage,pohe,"DC,MD,PA,VA",https://www.nps.gov/pohe/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Seashore,Point Reyes National Seashore,Point Reyes,pore,CA,https://www.nps.gov/pore/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,Park,Prince William Forest Park,Prince William Forest,prwi,VA,https://www.nps.gov/prwi/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Puʻukoholā Heiau National Historic Site,Puʻukoholā Heiau,puhe,HI,https://www.nps.gov/puhe/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Puʻuhonua o Hōnaunau National Historical Park,Puʻuhonua o Hōnaunau,puho,HI,https://www.nps.gov/puho/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Pullman National Historical Park,Pullman,pull,IL,https://www.nps.gov/pull/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National and State Parks,Redwood National and State Parks,Redwood,redw,CA,https://www.nps.gov/redw/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Reconstruction Era National Historical Park,Reconstruction Era,reer,SC,https://www.nps.gov/reer/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Battlefield Park,Richmond National Battlefield Park,Richmond,rich,VA,https://www.nps.gov/rich/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Battlefield Park,River Raisin National Battlefield Park,River Raisin,rira,MI,https://www.nps.gov/rira/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,Park,Rock Creek Park,Rock Creek,rocr,DC,https://www.nps.gov/rocr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Rocky Mountain National Park,Rocky Mountain,romo,CO,https://www.nps.gov/romo/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Memorial,Roger Williams National Memorial,Roger Williams,rowi,RI,https://www.nps.gov/rowi/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Russell Cave National Monument,Russell Cave,ruca,AL,https://www.nps.gov/ruca/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,San Antonio Missions National Historical Park,San Antonio Missions,saan,TX,https://www.nps.gov/saan/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,San Francisco Maritime National Historical Park,San Francisco Maritime,safr,CA,https://www.nps.gov/safr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Saint-Gaudens National Historical Park,Saint-Gaudens,saga,NH,https://www.nps.gov/saga/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Sagamore Hill National Historic Site,Sagamore Hill,sahi,NY,https://www.nps.gov/sahi/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Saugus Iron Works National Historic Site,Saugus Iron Works,sair,MA,https://www.nps.gov/sair/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,San Juan Island National Historical Park,San Juan Island,sajh,WA,https://www.nps.gov/sajh/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,San Juan National Historic Site,San Juan,saju,PR,https://www.nps.gov/saju/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Salem Maritime National Historic Site,Salem Maritime,sama,MA,https://www.nps.gov/sama/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Recreation Area,Santa Monica Mountains National Recreation Area,Santa Monica Mountains,samo,CA,https://www.nps.gov/samo/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Sand Creek Massacre National Historic Site,Sand Creek Massacre,sand,CO,https://www.nps.gov/sand/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Salinas Pueblo Missions National Monument,Salinas Pueblo Missions,sapu,NM,https://www.nps.gov/sapu/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Saratoga National Historical Park,Saratoga,sara,NY,https://www.nps.gov/sara/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Scotts Bluff National Monument,Scotts Bluff,scbl,NE,https://www.nps.gov/scbl/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Parks,Sequoia & Kings Canyon National Parks,Sequoia & Kings Canyon,seki,CA,https://www.nps.gov/seki/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Trail,Selma To Montgomery National Historic Trail,Selma To Montgomery,semo,AL,https://www.nps.gov/semo/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Shenandoah National Park,Shenandoah,shen,VA,https://www.nps.gov/shen/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Military Park,Shiloh National Military Park,Shiloh,shil,"TN,MS",https://www.nps.gov/shil/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Springfield Armory National Historic Site,Springfield Armory,spar,MA,https://www.nps.gov/spar/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Steamtown National Historic Site,Steamtown,stea,PA,https://www.nps.gov/stea/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Ste. Geneviève National Historical Park,Ste. Geneviève,stge,MO,https://www.nps.gov/stge/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Statue Of Liberty National Monument,Statue Of Liberty,stli,NY,https://www.nps.gov/stli/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Battlefield,Stones River National Battlefield,Stones River,stri,TN,https://www.nps.gov/stri/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Sunset Crater Volcano National Monument,Sunset Crater Volcano,sucr,AZ,https://www.nps.gov/sucr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Preserve,Tallgrass Prairie National Preserve,Tallgrass Prairie,tapr,KS,https://www.nps.gov/tapr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Theodore Roosevelt Birthplace National Historic Site,Theodore Roosevelt Birthplace,thrb,NY,https://www.nps.gov/thrb/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Theodore Roosevelt National Park,Theodore Roosevelt,thro,ND,https://www.nps.gov/thro/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Thomas Stone National Historic Site,Thomas Stone,thst,MD,https://www.nps.gov/thst/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,Ecological & Historic Preserve,Timucuan Ecological & Historic Preserve,Timucuan,timu,FL,https://www.nps.gov/timu/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Tonto National Monument,Tonto,tont,AZ,https://www.nps.gov/tont/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Tule Lake National Monument,Tule Lake,tule,CA,https://www.nps.gov/tule/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Tumacácori National Historical Park,Tumacácori,tuma,AZ,https://www.nps.gov/tuma/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Tuzigoot National Monument,Tuzigoot,tuzi,AZ,https://www.nps.gov/tuzi/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Ulysses S Grant National Historic Site,Ulysses S Grant,ulsg,MO,https://www.nps.gov/ulsg/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,Scenic & Recreational River,Upper Delaware Scenic & Recreational River,Upper Delaware,upde,"NY,PA",https://www.nps.gov/upde/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historical Park,Valley Forge National Historical Park,Valley Forge,vafo,PA,https://www.nps.gov/vafo/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Preserve,Valles Caldera National Preserve,Valles Caldera,vall,NM,https://www.nps.gov/vall/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Memorial,Pearl Harbor National Memorial,Pearl Harbor,valr,HI,https://www.nps.gov/valr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Vanderbilt Mansion National Historic Site,Vanderbilt Mansion,vama,NY,https://www.nps.gov/vama/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Military Park,Vicksburg National Military Park,Vicksburg,vick,"MS,LA",https://www.nps.gov/vick/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Virgin Islands National Park,Virgin Islands,viis,VI,https://www.nps.gov/viis/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Voyageurs National Park,Voyageurs,voya,MN,https://www.nps.gov/voya/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Washita Battlefield National Historic Site,Washita Battlefield,waba,OK,https://www.nps.gov/waba/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Walnut Canyon National Monument,Walnut Canyon,waca,AZ,https://www.nps.gov/waca/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,,Washington Monument,Washington Monument,wamo,DC,https://www.nps.gov/wamo/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,,The White House and President's Park,The White House and President's Park,whho,DC,https://www.nps.gov/whho/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Recreation Area,Whiskeytown National Recreation Area,Whiskeytown,whis,CA,https://www.nps.gov/whis/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,Whitman Mission National Historic Site,Whitman Mission,whmi,WA,https://www.nps.gov/whmi/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Wind Cave National Park,Wind Cave,wica,SD,https://www.nps.gov/wica/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,President William Jefferson Clinton Birthplace Home National Historic Site,President William Jefferson Clinton Birthplace Home,wicl,AR,https://www.nps.gov/wicl/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Battlefield,Wilson's Creek National Battlefield,Wilson's Creek,wicr,MO,https://www.nps.gov/wicr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Historic Site,William Howard Taft National Historic Site,William Howard Taft,wiho,OH,https://www.nps.gov/wiho/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,Affiliated Area,Wing Luke Museum Affiliated Area,Wing Luke Museum,wing,WA,https://www.nps.gov/wing/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Memorial,Wright Brothers National Memorial,Wright Brothers,wrbr,NC,https://www.nps.gov/wrbr/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park & Preserve,Wrangell - St Elias National Park & Preserve,Wrangell - St Elias,wrst,AK,https://www.nps.gov/wrst/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Monument,Wupatki National Monument,Wupatki,wupa,AZ,https://www.nps.gov/wupa/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Yellowstone National Park,Yellowstone,yell,"ID,MT,WY",https://www.nps.gov/yell/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,Part of Colonial National Historical Park,Yorktown Battlefield Part of Colonial National Historical Park,Yorktown Battlefield,york,VA,https://www.nps.gov/york/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Yosemite National Park,Yosemite,yose,CA,https://www.nps.gov/yose/index.htm
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,Zion National Park,Zion,zion,UT,https://www.nps.gov/zion/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Acadia National Park,Acadia,acad,ME,https://www.nps.gov/acad/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Monument,Bandelier National Monument,Bandelier,band,NM,https://www.nps.gov/band/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Historic Site,Bent's Old Fort National Historic Site,Bent's Old Fort,beol,CO,https://www.nps.gov/beol/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Recreation Area,Bighorn Canyon National Recreation Area,Bighorn Canyon,bica,"MT,WY",https://www.nps.gov/bica/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Battlefield,Big Hole National Battlefield,Big Hole,biho,MT,https://www.nps.gov/biho/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Black Canyon Of The Gunnison National Park,Black Canyon Of The Gunnison,blca,CO,https://www.nps.gov/blca/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Bryce Canyon National Park,Bryce Canyon,brca,UT,https://www.nps.gov/brca/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Seashore,Cape Cod National Seashore,Cape Cod,caco,MA,https://www.nps.gov/caco/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,Park,Catoctin Mountain Park,Catoctin Mountain,cato,MD,https://www.nps.gov/cato/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Monument,Cedar Breaks National Monument,Cedar Breaks,cebr,UT,https://www.nps.gov/cebr/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Historical Park,Chesapeake & Ohio Canal National Historical Park,Chesapeake & Ohio Canal,choh,"DC,MD,WV",https://www.nps.gov/choh/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Reserve,City Of Rocks National Reserve,City Of Rocks,ciro,ID,https://www.nps.gov/ciro/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Crater Lake National Park,Crater Lake,crla,OR,https://www.nps.gov/crla/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Monument & Preserve,Craters Of The Moon National Monument & Preserve,Craters Of The Moon,crmo,ID,https://www.nps.gov/crmo/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Cuyahoga Valley National Park,Cuyahoga Valley,cuva,OH,https://www.nps.gov/cuva/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park & Preserve,Denali National Park & Preserve,Denali,dena,AK,https://www.nps.gov/dena/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Recreation Area,Delaware Water Gap National Recreation Area,Delaware Water Gap,dewa,"NJ,PA",https://www.nps.gov/dewa/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Monument,Dinosaur National Monument,Dinosaur,dino,"CO,UT",https://www.nps.gov/dino/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Monument and Historic Shrine,Fort McHenry National Monument and Historic Shrine,Fort McHenry,fomc,MD,https://www.nps.gov/fomc/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Battlefield,Fort Necessity National Battlefield,Fort Necessity,fone,PA,https://www.nps.gov/fone/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Historic Site,Friendship Hill National Historic Site,Friendship Hill,frhi,PA,https://www.nps.gov/frhi/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Glacier National Park,Glacier,glac,MT,https://www.nps.gov/glac/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Great Basin National Park,Great Basin,grba,NV,https://www.nps.gov/grba/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Monument,Grand Portage National Monument,Grand Portage,grpo,MN,https://www.nps.gov/grpo/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park & Preserve,Great Sand Dunes National Park & Preserve,Great Sand Dunes,grsa,CO,https://www.nps.gov/grsa/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Grand Teton National Park,Grand Teton,grte,WY,https://www.nps.gov/grte/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Historic Site,Hopewell Furnace National Historic Site,Hopewell Furnace,hofu,PA,https://www.nps.gov/hofu/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Scenic Trail,Ice Age National Scenic Trail,Ice Age,iatr,WI,https://www.nps.gov/iatr/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Indiana Dunes National Park,Indiana Dunes,indu,IN,https://www.nps.gov/indu/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Monument,Katahdin Woods and Waters National Monument,Katahdin Woods and Waters,kaww,ME,https://www.nps.gov/kaww/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Kenai Fjords National Park,Kenai Fjords,kefj,AK,https://www.nps.gov/kefj/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Monument,Lava Beds National Monument,Lava Beds,labe,CA,https://www.nps.gov/labe/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park & Preserve,Lake Clark National Park & Preserve,Lake Clark,lacl,AK,https://www.nps.gov/lacl/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Lassen Volcanic National Park,Lassen Volcanic,lavo,CA,https://www.nps.gov/lavo/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Historical Park,Marsh - Billings - Rockefeller National Historical Park,Marsh - Billings - Rockefeller,mabi,VT,https://www.nps.gov/mabi/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Mesa Verde National Park,Mesa Verde,meve,CO,https://www.nps.gov/meve/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National River & Recreation Area,Mississippi National River & Recreation Area,Mississippi,miss,MN,https://www.nps.gov/miss/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Recreational River,Missouri National Recreational River,Missouri,mnrr,"SD,NE",https://www.nps.gov/mnrr/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Mount Rainier National Park,Mount Rainier,mora,WA,https://www.nps.gov/mora/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Scenic Trail,North Country National Scenic Trail,North Country,noco,"MI,MN,ND,NY,OH,PA,VT,WI",https://www.nps.gov/noco/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Olympic National Park,Olympic,olym,WA,https://www.nps.gov/olym/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Lakeshore,Pictured Rocks National Lakeshore,Pictured Rocks,piro,MI,https://www.nps.gov/piro/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Rocky Mountain National Park,Rocky Mountain,romo,CO,https://www.nps.gov/romo/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Historical Park,Saint-Gaudens National Historical Park,Saint-Gaudens,saga,NH,https://www.nps.gov/saga/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Historical Park,Saratoga National Historical Park,Saratoga,sara,NY,https://www.nps.gov/sara/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Parks,Sequoia & Kings Canyon National Parks,Sequoia & Kings Canyon,seki,CA,https://www.nps.gov/seki/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Lakeshore,Sleeping Bear Dunes National Lakeshore,Sleeping Bear Dunes,slbe,MI,https://www.nps.gov/slbe/index.htm
